User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
3841.0,66.92,99.56,7703.0,5.03,Sedentary,7.0
2776.0,98.81,98.76,3816.0,4.72,Sedentary,4.0
4953.0,100.77,94.15,397.0,4.54,Sedentary,3.0
3052.0,76.61,97.28,14429.0,6.36,Active,7.0
4667.0,64.74,96.92,538.0,9.16,Active,9.0
2843.0,59.86,97.31,4366.0,4.02,Sedentary,10.0
3408.0,59.86,98.64,2516.0,6.53,Active,5.0
3506.0,56.57,98.64,2460.0,6.02,Highly Active,7.0
3295.0,56.92,99.93,1799.0,4.74,Sedentary,1.0
2589.0,67.74,96.9,2219.0,6.12,Sedentary,9.0
2696.0,82.61,99.53,21761.0,8.43,Sedentary,5.0
3993.0,97.03,96.88,25042.0,6.84,Sedentary,10.0
3469.0,78.76,97.36,5923.0,7.44,Highly Active,3.0
2946.0,82.45,100.0,5206.0,8.1,Highly Active,7.0
4809.0,89.74,95.93,347.0,7.08,Active,6.0
3062.0,88.34,96.96,11398.0,5.95,Highly Active,9.0
3783.0,66.72,96.69,1309.0,6.65,Active,8.0
4644.0,88.07,100.0,1077.0,4.89,Sedentary,8.0
2145.0,90.48,95.36,3862.0,6.59,Active,6.0
3324.0,79.66,99.74,2989.0,6.68,Highly Active,5.0
2581.0,77.05,94.76,711.0,8.48,Sedentary,6.0
3500.0,83.99,95.46,1121.0,6.01,Highly Active,1.0
4461.0,82.43,96.42,34100.0,6.01,Highly Active,10.0
4365.0,47.05,97.32,9292.0,6.01,Highly Active,2.0
3645.0,92.69,97.52,2533.0,4.3,Active,5.0
3493.0,89.83,99.03,3916.0,5.75,Active,1.0
3257.0,80.66,96.69,6922.0,5.43,Sedentary,6.0
4661.0,77.22,98.13,10736.0,7.84,Active,2.0
3761.0,69.05,100.0,20485.0,7.23,Active,4.0
3349.0,73.28,99.26,916.0,7.56,Sedentary,9.0
2932.0,85.91,99.12,1489.0,7.92,Sedentary,6.0
4294.0,80.77,94.29,5868.0,5.54,Active,6.0
2757.0,88.56,96.76,19520.0,5.2,Active,9.0
3050.0,88.56,98.26,4217.0,3.97,Active,1.0
1989.0,91.25,97.57,7035.0,6.69,Active,3.0
2541.0,65.72,96.95,2434.0,5.33,Highly Active,5.0
2116.0,78.04,96.27,11689.0,7.18,Active,3.0
4978.0,66.57,99.97,6507.0,8.24,Sedentary,6.0
4499.0,73.52,98.68,3367.0,7.9,Active,5.0
1492.0,105.51,99.75,5476.0,6.68,Sedentary,10.0
4306.0,82.64,100.0,8307.0,6.62,Active,2.0
1619.0,78.38,94.28,1681.0,6.49,Highly Active,8.0
4232.0,96.18,98.53,2924.0,9.69,Active,2.0
4792.0,40.0,97.53,2019.0,5.63,Highly Active,10.0
4823.0,72.62,100.0,22560.0,5.63,Sedentary,10.0
3378.0,67.5,99.98,307.0,6.23,Sedentary,2.0
3380.0,62.14,97.71,407.0,5.33,Sedentary,6.0
3097.0,52.07,98.27,3078.0,5.93,Sedentary,3.0
2546.0,71.71,100.0,5406.0,6.54,Active,2.0
1862.0,85.4,99.44,2792.0,4.72,Sedentary,2.0
2691.0,72.8,100.0,13611.0,6.5,Highly Active,9.0
4563.0,86.98,98.54,1299.0,7.59,Sedentary,9.0
2605.0,76.07,97.34,3175.0,8.14,Highly Active,7.0
4752.0,92.49,96.26,4685.0,6.26,Highly Active,9.0
3319.0,67.46,98.41,1581.0,6.03,Highly Active,2.0
1579.0,46.91,96.13,2398.0,6.18,Sedentary,2.0
2890.0,51.29,98.24,20617.0,5.46,Highly Active,3.0
2275.0,67.53,100.0,5141.0,8.45,Sedentary,10.0
3607.0,61.8,99.95,14264.0,8.45,Active,8.0
3743.0,66.14,95.26,2197.0,7.32,Highly Active,5.0
2855.0,92.08,94.34,6634.0,9.05,Active,1.0
4770.0,52.48,94.59,10085.0,10.09,Highly Active,1.0
4161.0,52.48,94.59,3832.0,9.27,Active,7.0
3493.0,62.91,97.34,6860.0,5.8,Sedentary,6.0
4064.0,56.34,100.0,13926.0,2.87,Sedentary,6.0
2355.0,72.92,99.61,1062.0,7.61,Sedentary,10.0
2162.0,97.49,99.14,3067.0,7.14,Sedentary,5.0
1356.0,64.32,96.79,12157.0,6.66,Sedentary,2.0
2624.0,65.99,96.87,1838.0,6.15,Active,9.0
3321.0,66.99,96.65,5685.0,8.53,Highly Active,4.0
4090.0,92.25,100.0,4034.0,4.18,Sedentary,2.0
3006.0,68.31,96.76,7653.0,8.8,Highly Active,3.0
3358.0,81.69,95.06,7718.0,9.1,Sedentary,8.0
1869.0,76.81,97.66,6047.0,6.5,Highly Active,10.0
1885.0,73.35,97.66,20533.0,6.93,Sedentary,4.0
3001.0,67.52,97.86,1349.0,4.72,Active,3.0
3201.0,104.53,97.86,12616.0,8.01,Active,3.0
2413.0,116.88,95.35,4705.0,8.41,Sedentary,10.0
2283.0,61.75,95.35,7589.0,7.65,Highly Active,10.0
1619.0,58.93,99.99,2239.0,4.64,Highly Active,6.0
1882.0,58.93,97.64,696.0,4.09,Active,10.0
1796.0,40.9,99.49,10526.0,6.14,Active,10.0
3172.0,105.11,100.0,3463.0,8.02,Active,7.0
4425.0,66.02,98.22,341.0,6.14,Sedentary,5.0
2296.0,66.02,96.61,7353.0,8.09,Sedentary,10.0
1618.0,97.04,97.19,8141.0,8.19,Highly Active,3.0
2834.0,62.08,100.0,16235.0,7.21,Active,10.0
1244.0,77.67,98.44,15516.0,7.8,Highly Active,1.0
3895.0,80.31,98.75,8549.0,5.88,Sedentary,9.0
3497.0,85.93,98.1,2722.0,4.79,Sedentary,3.0
1929.0,87.03,96.9,3286.0,5.65,Sedentary,3.0
2270.0,91.84,95.08,3365.0,5.25,Highly Active,8.0
1519.0,63.27,99.51,972.0,8.32,Active,2.0
4212.0,77.61,97.3,20600.0,7.79,Active,9.0
1007.0,98.86,100.0,1099.0,6.77,Sedentary,8.0
3525.0,78.38,99.51,20492.0,3.82,Highly Active,10.0
4423.0,67.03,97.12,12971.0,4.87,Highly Active,8.0
3019.0,90.53,99.01,17580.0,7.75,Highly Active,7.0
1494.0,83.04,99.48,2355.0,3.91,Sedentary,8.0
2629.0,82.72,99.48,2862.0,4.45,Active,9.0
3880.0,86.64,97.17,4443.0,4.96,Highly Active,3.0
4498.0,60.74,98.61,1777.0,4.12,Highly Active,5.0
2062.0,87.71,99.52,4384.0,4.37,Highly Active,3.0
3640.0,77.32,98.81,65.0,6.42,Highly Active,1.0
1186.0,92.12,98.81,14700.0,3.97,Sedentary,6.0
4667.0,75.31,97.16,1240.0,6.13,Active,9.0
4671.0,83.75,96.18,4864.0,6.51,Active,1.0
3801.0,81.86,99.01,18498.0,7.63,Sedentary,8.0
2877.0,66.81,96.63,12042.0,7.89,Active,10.0
3140.0,61.47,97.09,10477.0,4.44,Sedentary,3.0
2040.0,62.15,96.83,4012.0,4.43,Active,9.0
1136.0,69.96,97.16,4135.0,7.69,Sedentary,9.0
3468.0,69.51,96.04,637.0,7.02,Active,2.0
3121.0,80.51,96.21,469.0,5.97,Active,4.0
4619.0,85.14,96.21,12980.0,4.71,Active,2.0
2636.0,51.65,99.07,3677.0,6.73,Sedentary,5.0
4583.0,64.12,99.1,389.0,8.55,Active,1.0
4227.0,63.42,99.26,7615.0,8.46,Active,2.0
4326.0,71.58,100.0,8049.0,8.46,Highly Active,2.0
3218.0,45.12,100.0,1806.0,8.11,Highly Active,2.0
2751.0,92.01,97.67,3702.0,4.27,Sedentary,3.0
3217.0,75.91,97.08,5964.0,5.9,Active,6.0
2787.0,72.99,99.5,6349.0,5.72,Active,10.0
1871.0,86.32,99.5,5009.0,6.9,Active,6.0
3369.0,82.76,97.82,3170.0,5.0,Active,2.0
3503.0,74.77,96.42,158.0,4.88,Sedentary,4.0
1943.0,76.57,96.93,4307.0,6.76,Active,8.0
2626.0,87.66,99.41,1588.0,4.52,Highly Active,9.0
3837.0,82.98,100.0,19520.0,5.9,Sedentary,6.0
3660.0,100.92,99.55,7160.0,6.51,Sedentary,7.0
4226.0,77.1,94.29,6165.0,6.12,Active,9.0
3936.0,84.76,97.57,3653.0,7.77,Highly Active,7.0
1348.0,73.16,96.71,2798.0,3.11,Highly Active,10.0
4522.0,79.86,95.95,1388.0,6.76,Sedentary,5.0
4947.0,80.64,97.64,434.0,5.25,Active,8.0
2676.0,68.34,96.55,7045.0,7.39,Active,8.0
2196.0,65.3,96.38,10574.0,6.55,Active,9.0
1009.0,84.62,99.37,13652.0,8.13,Sedentary,2.0
3787.0,81.82,98.37,9019.0,6.15,Active,4.0
4336.0,97.01,100.0,15908.0,8.35,Highly Active,6.0
2461.0,75.07,95.55,28443.0,6.73,Active,10.0
4831.0,60.08,95.1,22830.0,4.56,Sedentary,6.0
4318.0,75.17,97.35,6279.0,5.28,Sedentary,1.0
1666.0,86.54,97.01,1777.0,5.62,Sedentary,3.0
3593.0,43.18,99.31,787.0,6.67,Sedentary,7.0
2522.0,74.91,98.83,35725.0,7.85,Sedentary,5.0
4743.0,78.52,94.89,242.0,7.5,Active,7.0
1600.0,69.62,97.48,3472.0,5.38,Sedentary,9.0
3652.0,56.96,94.21,9651.0,7.82,Sedentary,4.0
1326.0,74.82,100.0,15502.0,6.66,Highly Active,2.0
4824.0,56.64,96.33,4545.0,7.69,Sedentary,4.0
4906.0,85.1,97.94,2437.0,4.28,Highly Active,3.0
1979.0,75.92,95.04,10548.0,7.18,Sedentary,3.0
3451.0,97.42,96.37,4905.0,5.58,Active,10.0
1628.0,45.7,97.38,630.0,4.6,Sedentary,9.0
2629.0,69.9,97.77,15309.0,7.47,Highly Active,9.0
4746.0,86.0,98.18,7466.0,5.86,Highly Active,4.0
4682.0,92.14,99.41,263.0,7.3,Active,9.0
4696.0,86.61,100.0,64.0,5.03,Sedentary,3.0
4430.0,60.7,99.33,643.0,9.55,Highly Active,1.0
4674.0,67.78,98.23,12080.0,6.32,Active,1.0
4929.0,41.46,96.73,4595.0,5.8,Sedentary,5.0
3765.0,75.68,97.45,2859.0,7.98,Sedentary,9.0
4088.0,92.45,97.92,2007.0,6.37,Highly Active,1.0
1273.0,75.11,98.69,4949.0,11.25,Active,4.0
1684.0,75.11,96.3,607.0,8.25,Highly Active,7.0
1115.0,83.25,97.72,6721.0,5.79,Sedentary,9.0
1860.0,70.25,99.74,3352.0,6.61,Active,6.0
3003.0,40.0,99.92,13685.0,6.6,Highly Active,10.0
1692.0,95.11,97.17,9829.0,4.92,Active,10.0
4162.0,81.48,96.89,130.0,8.43,Active,2.0
2105.0,56.24,98.24,1275.0,5.86,Sedentary,6.0
3371.0,80.56,97.86,4498.0,6.13,Active,10.0
4008.0,78.0,94.36,7525.0,6.83,Active,3.0
3161.0,94.67,100.0,7525.0,5.13,Sedentary,6.0
2792.0,82.08,96.66,11859.0,6.82,Sedentary,2.0
4129.0,82.13,97.06,353.0,5.75,Sedentary,3.0
1153.0,77.99,95.49,131.0,5.79,Active,1.0
2900.0,63.45,100.0,6423.0,6.26,Sedentary,8.0
2427.0,85.09,96.62,9007.0,5.4,Highly Active,7.0
4699.0,74.62,98.83,10815.0,4.15,Active,10.0
4926.0,60.71,99.26,1185.0,6.76,Highly Active,1.0
2289.0,65.11,96.72,24257.0,3.07,Active,10.0
1314.0,57.96,96.47,1824.0,3.12,Sedentary,9.0
4786.0,90.9,98.51,2017.0,6.57,Sedentary,9.0
2064.0,104.68,94.01,1173.0,6.23,Sedentary,3.0
1104.0,92.33,99.34,309.0,6.89,Highly Active,8.0
2924.0,80.64,97.49,11615.0,7.5,Active,7.0
2913.0,74.02,96.53,40.0,3.53,Highly Active,10.0
2216.0,70.64,96.9,4362.0,5.58,Highly Active,8.0
2424.0,60.21,97.54,675.0,5.83,Sedentary,2.0
4349.0,104.2,97.17,321.0,6.97,Highly Active,10.0
3401.0,59.49,100.0,19097.0,6.84,Sedentary,1.0
4063.0,62.26,95.7,12217.0,5.89,Active,7.0
2772.0,72.07,96.1,3516.0,6.57,Active,10.0
2960.0,73.31,98.05,4295.0,6.09,Sedentary,3.0
3780.0,84.03,100.0,14181.0,5.13,Sedentary,1.0
2603.0,64.9,97.25,11156.0,6.58,Active,8.0
1708.0,45.17,96.1,8235.0,3.28,Highly Active,1.0
4327.0,71.53,98.16,5384.0,6.87,Sedentary,7.0
1650.0,72.54,99.34,6552.0,8.62,Active,7.0
3871.0,71.32,99.23,3499.0,8.62,Active,7.0
1946.0,71.12,95.32,5257.0,9.59,Sedentary,8.0
1660.0,69.74,99.23,5431.0,7.4,Highly Active,4.0
3146.0,55.13,97.11,14009.0,8.69,Sedentary,4.0
3635.0,96.93,95.11,1727.0,7.08,Sedentary,1.0
3329.0,96.08,99.88,1982.0,7.33,Sedentary,6.0
4954.0,95.93,94.78,1658.0,6.71,Sedentary,7.0
3450.0,95.93,95.26,6059.0,4.15,Highly Active,5.0
2132.0,81.06,100.0,8316.0,3.55,Sedentary,3.0
1699.0,68.66,95.08,1907.0,6.14,Highly Active,6.0
3246.0,67.84,96.71,7910.0,5.6,Sedentary,8.0
4374.0,61.07,96.15,6924.0,5.64,Active,6.0
3038.0,113.48,97.57,2711.0,4.6,Active,4.0
3374.0,71.27,96.55,1828.0,8.16,Active,10.0
3201.0,61.17,95.97,14948.0,4.95,Highly Active,4.0
1551.0,77.07,98.88,5902.0,4.86,Highly Active,9.0
4716.0,86.45,99.28,8519.0,6.56,Highly Active,9.0
1404.0,72.88,96.26,18164.0,8.13,Sedentary,3.0
1461.0,78.66,98.72,1609.0,7.77,Highly Active,9.0
3179.0,90.03,100.0,3021.0,5.53,Active,5.0
3838.0,60.68,97.96,3990.0,6.18,Highly Active,2.0
1872.0,77.67,97.99,1856.0,8.96,Highly Active,2.0
1083.0,65.41,97.83,12846.0,8.16,Active,1.0
2422.0,63.38,98.08,610.0,7.82,Active,5.0
3801.0,101.28,97.89,1913.0,7.08,Active,8.0
3675.0,73.66,94.4,1484.0,6.65,Active,9.0
4180.0,73.66,98.59,21462.0,9.51,Active,8.0
1220.0,73.33,96.68,6910.0,8.19,Active,6.0
4975.0,56.86,95.82,8817.0,6.68,Sedentary,3.0
3600.0,71.74,95.18,803.0,7.58,Highly Active,10.0
2391.0,64.82,95.71,1510.0,6.13,Highly Active,4.0
4218.0,64.82,100.0,11621.0,4.09,Highly Active,6.0
1111.0,104.06,96.77,5871.0,4.97,Active,2.0
1614.0,72.38,96.95,323.0,5.81,Active,3.0
2581.0,65.39,99.88,5838.0,5.71,Sedentary,7.0
3971.0,76.37,99.68,4516.0,5.42,Sedentary,3.0
4565.0,97.37,96.8,1168.0,5.48,Sedentary,8.0
4576.0,82.74,95.98,6292.0,8.46,Active,7.0
1474.0,72.88,100.0,1337.0,9.25,Sedentary,10.0
3883.0,44.0,100.0,11679.0,8.47,Sedentary,5.0
2913.0,74.22,96.78,6745.0,3.26,Highly Active,1.0
1270.0,86.65,100.0,14353.0,8.12,Sedentary,3.0
3468.0,89.36,97.17,3870.0,7.6,Highly Active,9.0
2920.0,94.66,96.55,5021.0,6.44,Active,3.0
3754.0,64.88,95.82,10007.0,5.75,Highly Active,7.0
2390.0,68.95,95.34,5532.0,6.5,Highly Active,4.0
4351.0,73.2,98.31,5940.0,7.98,Highly Active,9.0
4354.0,85.64,91.46,5642.0,7.08,Highly Active,2.0
1039.0,71.05,95.5,4731.0,8.33,Active,8.0
2982.0,82.87,97.88,11468.0,7.72,Active,8.0
3236.0,69.23,100.0,4648.0,8.66,Sedentary,7.0
4235.0,64.41,99.19,16174.0,7.45,Highly Active,7.0
1993.0,91.65,100.0,11574.0,4.79,Sedentary,9.0
3012.0,79.69,97.72,8254.0,4.1,Sedentary,3.0
4607.0,86.2,100.0,16025.0,7.47,Active,7.0
3583.0,71.91,94.67,5392.0,7.4,Sedentary,4.0
4075.0,87.06,96.48,12076.0,5.57,Active,4.0
4906.0,59.06,99.63,1938.0,6.87,Active,2.0
1289.0,61.45,98.29,530.0,5.82,Sedentary,9.0
3480.0,61.45,96.26,8086.0,5.76,Active,2.0
3518.0,73.95,98.56,2513.0,4.35,Active,9.0
4252.0,71.3,96.76,7047.0,6.57,Highly Active,4.0
4319.0,61.21,97.06,564.0,5.72,Highly Active,7.0
3675.0,87.07,100.0,21809.0,7.07,Sedentary,7.0
1278.0,102.98,100.0,5067.0,3.87,Sedentary,8.0
3924.0,84.11,99.25,67.0,7.4,Highly Active,7.0
1580.0,68.26,99.11,4525.0,6.5,Highly Active,7.0
1862.0,95.8,95.75,10915.0,4.9,Sedentary,2.0
1253.0,80.39,96.07,14029.0,5.84,Highly Active,8.0
1180.0,68.51,99.22,4330.0,4.1,Highly Active,5.0
4901.0,94.14,99.89,942.0,6.06,Sedentary,3.0
1680.0,72.29,99.95,16564.0,6.68,Highly Active,4.0
1824.0,53.36,97.05,27806.0,6.61,Sedentary,9.0
4580.0,53.36,96.23,457.0,7.19,Active,2.0
4832.0,82.98,98.84,569.0,5.65,Active,8.0
1699.0,64.24,95.1,5836.0,7.67,Active,7.0
3613.0,46.92,97.05,5343.0,6.9,Active,3.0
2349.0,97.05,100.0,6218.0,7.72,Active,3.0
2380.0,119.91,96.86,2670.0,8.99,Highly Active,3.0
4896.0,67.87,99.44,362.0,4.17,Sedentary,3.0
2673.0,65.55,93.83,6078.0,5.93,Active,3.0
3727.0,54.79,97.56,1150.0,5.36,Active,9.0
3438.0,62.68,95.73,2922.0,9.71,Sedentary,7.0
2638.0,52.08,94.06,6113.0,7.4,Sedentary,8.0
2957.0,55.43,96.61,1637.0,6.93,Highly Active,8.0
4156.0,75.03,97.76,5473.0,8.29,Highly Active,6.0
4388.0,51.31,97.28,8780.0,6.52,Active,4.0
1211.0,52.97,98.28,476.0,7.2,Active,10.0
2538.0,78.11,99.0,6763.0,5.82,Sedentary,4.0
1383.0,78.11,98.73,4985.0,4.45,Sedentary,10.0
2714.0,80.35,97.88,718.0,7.85,Highly Active,8.0
1341.0,69.87,98.64,8577.0,5.06,Highly Active,6.0
2838.0,72.22,95.1,2606.0,7.62,Highly Active,1.0
2987.0,86.7,95.44,1409.0,8.13,Sedentary,6.0
1843.0,66.77,95.78,2323.0,3.13,Highly Active,6.0
4109.0,85.65,98.02,5531.0,8.07,Sedentary,6.0
2534.0,68.7,99.66,6073.0,6.88,Sedentary,7.0
1419.0,62.69,99.66,1301.0,5.05,Active,6.0
3798.0,58.89,98.82,19312.0,3.89,Sedentary,2.0
4240.0,50.15,94.73,2792.0,6.39,Sedentary,6.0
2988.0,56.39,98.63,2187.0,6.23,Sedentary,10.0
2932.0,48.4,99.56,1447.0,8.14,Highly Active,7.0
4414.0,60.08,96.95,899.0,6.5,Sedentary,2.0
2849.0,87.32,97.37,28154.0,4.87,Highly Active,7.0
1305.0,74.88,99.82,7862.0,4.17,Active,2.0
4613.0,69.18,97.69,10826.0,6.72,Active,8.0
3749.0,64.63,98.2,3593.0,6.51,Active,1.0
1868.0,73.78,97.26,3748.0,8.48,Highly Active,2.0
3584.0,75.45,100.0,30342.0,5.76,Highly Active,4.0
2135.0,58.27,94.97,1568.0,7.13,Sedentary,4.0
2434.0,81.95,94.97,2771.0,6.3,Highly Active,2.0
1205.0,70.12,97.03,1520.0,2.45,Highly Active,2.0
4256.0,79.45,96.85,2325.0,7.57,Highly Active,2.0
4453.0,74.52,95.68,7626.0,5.86,Highly Active,6.0
1495.0,53.72,100.0,2586.0,7.49,Sedentary,7.0
4450.0,94.51,97.28,14585.0,6.75,Sedentary,5.0
4118.0,74.83,96.55,349.0,5.02,Active,8.0
2909.0,69.48,99.59,3067.0,6.24,Highly Active,2.0
4811.0,83.74,97.99,13798.0,6.45,Highly Active,1.0
4622.0,57.64,97.99,6799.0,6.78,Highly Active,7.0
4599.0,51.39,94.15,10317.0,7.27,Highly Active,5.0
3551.0,83.35,97.72,2737.0,6.55,Highly Active,4.0
2045.0,92.2,99.06,3227.0,9.12,Active,5.0
1212.0,79.3,97.81,15339.0,7.76,Highly Active,4.0
1309.0,87.09,95.14,9692.0,7.99,Sedentary,1.0
3708.0,56.01,95.14,3395.0,7.74,Highly Active,8.0
2991.0,69.61,96.41,1698.0,6.61,Highly Active,5.0
3800.0,65.13,100.0,787.0,7.6,Active,8.0
1271.0,90.41,97.67,13855.0,8.37,Highly Active,8.0
4642.0,82.41,98.99,8373.0,6.69,Sedentary,4.0
2822.0,90.47,100.0,6544.0,8.08,Active,9.0
3985.0,65.73,98.54,10491.0,4.55,Sedentary,7.0
4273.0,58.03,97.88,17255.0,8.15,Highly Active,4.0
3079.0,94.94,99.46,10036.0,5.34,Active,6.0
1442.0,75.39,97.4,3821.0,4.54,Active,6.0
3209.0,90.97,98.39,1359.0,6.08,Active,5.0
3814.0,74.03,97.62,8758.0,6.81,Sedentary,7.0
1253.0,108.06,98.07,1983.0,7.0,Highly Active,9.0
1520.0,92.67,99.67,10683.0,8.44,Sedentary,4.0
1976.0,72.6,95.58,2895.0,5.66,Sedentary,2.0
4722.0,75.31,97.08,1194.0,8.97,Active,3.0
4551.0,75.36,96.99,2057.0,8.97,Sedentary,9.0
1009.0,75.36,99.96,2171.0,6.84,Active,6.0
3773.0,67.77,97.74,3333.0,5.26,Active,8.0
3552.0,66.63,96.14,2082.0,10.24,Highly Active,9.0
3832.0,78.49,94.05,1789.0,9.09,Sedentary,6.0
4907.0,62.77,100.0,3480.0,6.79,Sedentary,4.0
2583.0,72.75,97.97,14180.0,6.5,Sedentary,6.0
3483.0,69.51,97.61,511.0,7.43,Sedentary,5.0
2134.0,76.14,97.82,2459.0,5.62,Sedentary,8.0
1152.0,97.02,100.0,5784.0,7.81,Highly Active,7.0
2658.0,91.43,98.87,14527.0,6.84,Sedentary,4.0
3916.0,74.22,99.18,3002.0,4.73,Highly Active,4.0
4173.0,74.22,94.44,11195.0,5.36,Highly Active,10.0
3800.0,65.3,99.43,3262.0,8.96,Active,10.0
2856.0,107.3,97.07,13353.0,5.53,Sedentary,10.0
2214.0,67.1,99.47,4252.0,3.09,Sedentary,10.0
2752.0,68.14,99.61,5893.0,6.2,Sedentary,10.0
3610.0,101.32,96.74,5761.0,6.11,Sedentary,5.0
4875.0,89.54,97.97,889.0,8.88,Active,8.0
2104.0,68.35,98.46,3069.0,8.77,Highly Active,10.0
2538.0,86.41,96.55,1936.0,4.54,Sedentary,6.0
1894.0,71.41,96.54,8042.0,7.09,Sedentary,10.0
2111.0,72.41,98.9,18989.0,7.69,Active,7.0
4265.0,62.92,100.0,1672.0,6.32,Highly Active,6.0
1103.0,40.0,95.67,670.0,6.76,Highly Active,8.0
4854.0,40.0,99.02,4945.0,8.16,Sedentary,8.0
4494.0,81.29,99.35,255.0,7.51,Active,9.0
2914.0,77.3,98.92,17823.0,8.61,Sedentary,10.0
4269.0,91.29,98.62,19711.0,5.83,Sedentary,4.0
4072.0,56.95,95.12,13299.0,7.69,Highly Active,7.0
2006.0,101.8,100.0,2305.0,5.83,Highly Active,2.0
1406.0,100.42,97.8,914.0,8.11,Highly Active,9.0
2401.0,75.53,97.44,6284.0,5.57,Active,10.0
1166.0,64.71,99.37,2314.0,7.15,Active,10.0
1508.0,65.48,94.32,1577.0,6.16,Sedentary,1.0
2661.0,77.97,99.56,7177.0,7.38,Sedentary,2.0
3360.0,103.24,99.95,9715.0,5.23,Active,5.0
4664.0,73.58,95.54,5245.0,6.08,Sedentary,4.0
4489.0,51.27,98.83,2700.0,6.5,Active,9.0
1762.0,103.43,97.85,5030.0,4.89,Active,5.0
1680.0,68.99,98.77,6409.0,5.59,Highly Active,8.0
3524.0,96.81,95.01,373.0,4.04,Highly Active,2.0
3120.0,84.39,100.0,4107.0,7.07,Sedentary,9.0
2164.0,72.77,99.4,6385.0,7.69,Highly Active,7.0
1581.0,89.49,95.91,971.0,4.41,Highly Active,2.0
1261.0,63.98,97.0,4170.0,4.74,Highly Active,5.0
2363.0,70.64,100.0,2980.0,5.06,Sedentary,4.0
2331.0,67.04,98.73,14169.0,6.5,Highly Active,1.0
3292.0,67.04,96.7,4705.0,7.1,Active,10.0
2538.0,83.22,98.43,3889.0,5.46,Sedentary,7.0
4408.0,83.1,97.21,1957.0,6.88,Sedentary,8.0
4646.0,51.67,95.57,22103.0,5.38,Highly Active,6.0
1560.0,51.67,97.54,22738.0,5.99,Active,9.0
2099.0,69.56,98.96,3198.0,8.06,Active,2.0
1174.0,54.0,99.05,6747.0,5.66,Active,6.0
3156.0,85.6,99.85,10632.0,7.13,Active,9.0
3230.0,58.1,99.48,659.0,6.02,Highly Active,3.0
1191.0,78.73,98.94,151.0,6.78,Sedentary,3.0
1064.0,91.72,95.57,5052.0,6.5,Active,8.0
4920.0,56.6,97.48,553.0,4.24,Active,2.0
4010.0,78.63,98.4,15560.0,8.6,Sedentary,6.0
4854.0,60.34,99.58,8783.0,8.89,Highly Active,6.0
4171.0,60.34,97.81,223.0,7.01,Highly Active,10.0
2567.0,64.39,100.0,4292.0,8.47,Highly Active,8.0
3911.0,62.84,99.78,569.0,8.03,Highly Active,4.0
2151.0,71.92,99.78,18480.0,8.34,Active,6.0
4523.0,68.6,95.68,6638.0,6.17,Active,5.0
2937.0,81.35,99.7,1192.0,9.18,Sedentary,5.0
1368.0,87.13,100.0,5757.0,5.79,Sedentary,9.0
1850.0,52.06,100.0,883.0,7.04,Highly Active,9.0
1042.0,71.24,98.85,1102.0,7.79,Highly Active,6.0
2907.0,60.75,99.88,591.0,11.26,Active,6.0
4490.0,58.72,95.12,14375.0,8.14,Sedentary,1.0
3535.0,51.47,100.0,5523.0,5.71,Sedentary,8.0
1077.0,50.36,97.3,2781.0,6.9,Active,8.0
3873.0,67.21,100.0,5.0,4.48,Sedentary,9.0
2293.0,80.84,98.69,5033.0,1.81,Highly Active,9.0
1673.0,59.21,100.0,2872.0,6.24,Highly Active,1.0
1700.0,57.69,98.68,4636.0,9.79,Sedentary,1.0
1758.0,78.59,98.68,743.0,7.64,Sedentary,10.0
2923.0,68.52,99.54,17863.0,7.23,Active,9.0
3775.0,68.52,97.1,2092.0,4.71,Highly Active,9.0
4386.0,68.52,95.92,20763.0,8.5,Sedentary,9.0
3972.0,47.13,100.0,4753.0,5.13,Sedentary,8.0
4922.0,84.19,98.25,13601.0,5.14,Active,5.0
1901.0,46.65,99.33,6026.0,8.49,Sedentary,5.0
3936.0,53.31,98.92,13024.0,5.08,Sedentary,1.0
1992.0,64.96,99.03,71.0,6.5,Highly Active,2.0
2191.0,70.73,99.5,1445.0,5.05,Active,2.0
3386.0,84.02,97.9,3058.0,6.78,Highly Active,1.0
3240.0,59.79,100.0,2458.0,5.75,Sedentary,2.0
2476.0,94.77,100.0,20527.0,9.23,Sedentary,9.0
3330.0,52.26,97.12,3514.0,6.55,Active,2.0
4407.0,69.42,97.11,25057.0,4.64,Active,8.0
1389.0,87.45,95.84,7369.0,3.7,Active,6.0
1999.0,88.25,100.0,12636.0,7.85,Active,7.0
1524.0,40.0,97.4,3504.0,6.95,Active,4.0
4311.0,115.62,99.05,1476.0,7.41,Active,3.0
2855.0,70.17,97.14,362.0,5.86,Highly Active,7.0
2506.0,79.18,98.83,7478.0,6.73,Highly Active,8.0
1658.0,70.0,99.64,24979.0,8.29,Active,6.0
3763.0,107.03,100.0,881.0,6.51,Active,1.0
4663.0,94.34,100.0,10341.0,4.78,Active,9.0
1890.0,106.61,95.13,3175.0,7.58,Highly Active,6.0
4626.0,82.1,99.49,35212.0,5.98,Active,5.0
2481.0,88.68,100.0,14284.0,7.95,Active,8.0
4160.0,59.33,97.4,1837.0,6.54,Active,9.0
4731.0,71.03,100.0,10160.0,7.79,Active,10.0
4166.0,88.69,96.07,9276.0,7.26,Active,4.0
1451.0,79.77,99.12,10090.0,8.45,Active,3.0
